rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_ply
True,2015-07-27 12:26:40.000000000,2015-07-27 12:26:40.000000000,61,mate,white,5+8,1624,1402,C40,King's Pawn Game: McConnell Defense,4
True,2015-07-27 06:53:20.000000000,2015-07-27 06:53:20.000000000,104,mate,black,5+8,1328,1393,A00,Van't Kruijs Opening,1
True,2015-07-26 05:53:20.000000000,2015-07-26 05:53:20.000000000,141,resign,white,5+8,1385,1274,C20,King's Pawn Game: Wayward Queen Attack,3
True,2015-07-25 07:40:00.000000000,2015-07-25 07:40:00.000000000,40,mate,black,5+8,1397,1368,C20,King's Pawn Game: Wayward Queen Attack,3
True,2015-07-25 04:53:20.000000000,2015-07-25 04:53:20.000000000,85,resign,white,5+8,1628,1402,C23,Bishop's Opening,3
True,2015-07-25 04:53:20.000000000,2015-07-25 04:53:20.000000000,63,outoftime,white,5+8,1597,1407,C40,King's Pawn Game: McConnell Defense,4
True,2015-06-28 16:46:40.000000000,2015-06-28 19:33:20.000000000,57,mate,white,5+8,1401,1626,B20,Sicilian Defense,2
True,2015-06-28 16:46:40.000000000,2015-06-28 16:46:40.000000000,57,resign,black,5+8,1411,1422,B20,Sicilian Defense,2
True,2015-06-28 16:46:40.000000000,2015-06-28 16:46:40.000000000,47,mate,white,5+8,1485,1420,C40,King's Pawn Game: McConnell Defense,4
True,2015-06-28 16:46:40.000000000,2015-06-28 16:46:40.000000000,38,resign,black,5+8,1336,1412,B00,Nimzowitsch Defense: Kennedy Variation,4
True,2015-06-28 16:46:40.000000000,2015-06-28 16:46:40.000000000,41,resign,white,5+8,1434,1422,C34,King's Gambit Accepted |  King's Knight Gambit,5
False,2015-06-28 16:46:40.000000000,2015-06-28 16:46:40.000000000,58,mate,black,5+8,1422,1500,B20,Sicilian Defense,2
True,2015-06-28 14:00:00.000000000,2015-06-28 14:00:00.000000000,27,resign,white,5+8,1645,1437,C30,King's Gambit Declined: Keene's Defense #2,5
True,2015-06-28 14:00:00.000000000,2015-06-28 14:00:00.000000000,98,mate,black,5+8,1446,1489,C20,King's Pawn Game: Wayward Queen Attack,3
True,2015-06-28 14:00:00.000000000,2015-06-28 14:00:00.000000000,33,resign,black,5+8,1246,1441,A00,Polish Opening,1
True,2015-06-28 11:13:20.000000000,2015-06-28 11:13:20.000000000,99,outoftime,white,5+8,1429,1467,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2015-06-28 11:13:20.000000000,2015-06-28 11:13:20.000000000,57,resign,white,5+8,1417,1446,C20,King's Pawn Game: Wayward Queen Attack,3
True,2015-06-27 07:26:40.000000000,2015-06-27 07:26:40.000000000,2,resign,black,5+8,1430,1366,C00,French Defense #2,2
True,2015-06-27 04:40:00.000000000,2015-06-27 07:26:40.000000000,159,draw,draw,5+10,1455,1510,C20,King's Pawn Game: Wayward Queen Attack,3
True,2015-06-27 04:40:00.000000000,2015-06-27 04:40:00.000000000,29,mate,white,5+10,1500,1465,C40,King's Pawn Game: McConnell Defense,4
True,2015-06-27 04:40:00.000000000,2015-06-27 04:40:00.000000000,48,mate,black,5+5,1494,1447,C40,King's Pawn Game: McConnell Defense,4
True,2015-06-27 04:40:00.000000000,2015-06-27 04:40:00.000000000,85,mate,white,5+5,1433,1558,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
True,2015-06-27 04:40:00.000000000,2015-06-27 04:40:00.000000000,53,resign,white,5+5,1515,1441,C40,King's Pawn Game: McConnell Defense,4
True,2015-06-27 01:53:20.000000000,2015-06-27 01:53:20.000000000,64,resign,black,5+8,1274,1435,C40,King's Pawn Game: McConnell Defense,4
True,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000,165,mate,white,10+0,2104,1818,D00,Queen's Pawn Game: Mason Attack,3
False,2017-07-27 15:40:00.000000000,2017-07-27 15:40:00.000000000,103,resign,white,20+5,1382,1389,C00,Rat Defense: Small Center Defense,4
False,2017-07-04 03:46:40.000000000,2017-07-04 03:46:40.000000000,67,outoftime,white,15+0,1606,1382,C22,Center Game: Paulsen Attack Variation,7
False,2017-07-03 05:33:20.000000000,2017-07-03 05:33:20.000000000,76,resign,black,10+10,1382,1552,C41,Philidor Defense,5
False,2017-06-23 20:33:20.000000000,2017-06-23 20:33:20.000000000,115,mate,white,10+10,1412,1382,C44,Scotch Gambit,11
False,2017-06-16 21:53:20.000000000,2017-06-16 21:53:20.000000000,110,mate,black,15+0,1311,1382,C42,Russian Game: Damiano Variation,6
True,2017-06-08 13:53:20.000000000,2017-06-08 13:53:20.000000000,68,resign,black,6+7,1393,1415,C48,Four Knights Game: Spanish Variation |  Classical Variation,8
False,2017-06-07 15:40:00.000000000,2017-06-07 15:40:00.000000000,26,resign,black,20+0,1500,1393,C24,Bishop's Opening: Berlin Defense,4
True,2017-06-02 21:46:40.000000000,2017-06-02 21:46:40.000000000,59,outoftime,white,10+0,1270,1408,C20,King's Pawn Game: Leonardis Variation,3
True,2017-05-26 20:20:00.000000000,2017-05-26 20:20:00.000000000,84,outoftime,black,8+3,1423,1396,C30,King's Gambit Declined |  Queen's Knight Defense,4
False,2017-04-10 16:00:00.000000000,2017-04-10 16:00:00.000000000,44,mate,black,15+15,1396,1485,C40,Elephant Gambit,4
True,2017-04-09 01:06:40.000000000,2017-04-09 01:06:40.000000000,38,resign,white,30+10,1521,1403,C60,Ruy Lopez: Schliemann Defense |  Jaenisch Gambit Accepted,7
True,2017-04-06 23:06:40.000000000,2017-04-06 23:06:40.000000000,75,draw,draw,8+5,1401,1477,C10,French Defense: Rubinstein Variation,6
True,2015-10-23 03:13:20.000000000,2015-10-23 03:13:20.000000000,40,resign,black,10+0,943,1013,C10,French Defense: Classical Variation |  Svenonius Variation,7
True,2015-10-23 03:13:20.000000000,2015-10-23 03:13:20.000000000,55,resign,black,10+0,1062,923,D00,Queen's Pawn Game #2,3
True,2015-10-22 02:13:20.000000000,2015-10-22 05:00:00.000000000,33,mate,white,10+4,1369,1074,B00,Owen Defense,2
True,2015-10-22 02:13:20.000000000,2015-10-22 02:13:20.000000000,68,mate,black,10+5,1486,994,A40,English Defense #2,2
False,2015-10-21 23:26:40.000000000,2015-10-21 23:26:40.000000000,67,mate,white,20+60,1698,994,D00,Queen's Pawn Game: Chigorin Variation,3
True,2015-07-01 19:46:40.000000000,2015-07-01 19:46:40.000000000,60,resign,white,30+0,971,1046,C20,King's Pawn Game: Wayward Queen Attack,3
True,2015-06-29 17:46:40.000000000,2015-06-29 17:46:40.000000000,54,resign,black,5+5,1159,911,D00,Queen's Pawn Game: Chigorin Variation,3
True,2016-11-06 02:40:00.000000000,2016-11-06 02:40:00.000000000,86,draw,draw,20+0,1710,1741,B40,Sicilian Defense: Marshall Counterattack,6
True,2016-11-06 02:40:00.000000000,2016-11-06 02:40:00.000000000,57,resign,black,20+0,1648,1707,C02,French Defense: Advance Variation #2,7
True,2016-11-05 23:53:20.000000000,2016-11-06 02:40:00.000000000,82,resign,black,20+0,1769,1639,D31,Semi-Slav Defense: Accelerated Move Order,6
True,2017-06-18 12:46:40.000000000,2017-06-18 12:46:40.000000000,46,resign,black,15+0,1619,1483,D00,Queen's Pawn Game: Mason Attack,3
True,2016-12-29 05:40:00.000000000,2016-12-29 05:40:00.000000000,30,mate,black,10+0,1147,1087,C20,Portuguese Opening,3
True,2016-11-27 09:46:40.000000000,2016-11-27 09:46:40.000000000,43,resign,white,10+0,991,1084,C47,Four Knights Game: Scotch Variation,7
False,2015-11-24 01:53:20.000000000,2015-11-24 01:53:20.000000000,68,mate,black,5+8,1257,991,D00,Queen's Pawn Game #2,3
False,2015-11-22 19:20:00.000000000,2015-11-22 19:20:00.000000000,17,outoftime,white,5+8,991,1257,C40,Elephant Gambit,4
False,2015-10-23 22:40:00.000000000,2015-10-23 22:40:00.000000000,115,draw,draw,5+8,1257,991,B00,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation |  Vehre Variation,6
False,2015-07-23 22:20:00.000000000,2015-07-23 22:20:00.000000000,63,mate,white,10+10,991,1257,A00,Polish Opening,1
False,2015-07-21 23:06:40.000000000,2015-07-21 23:06:40.000000000,78,mate,black,15+5,1257,991,D01,Richter-Veresov Attack,5
True,2015-06-21 15:20:00.000000000,2015-06-21 15:20:00.000000000,25,resign,white,10+6,2347,1906,B24,Sicilian Defense: Closed #2,8
True,2015-06-20 22:40:00.000000000,2015-06-20 22:40:00.000000000,51,resign,white,7+5,2344,1898,A40,Englund Gambit Complex: Soller Gambit,4
True,2015-06-20 19:53:20.000000000,2015-06-20 19:53:20.000000000,45,resign,white,9+2,2333,2134,B29,Sicilian Defense: Nimzowitsch Variation |  Main Line,12
True,2015-06-20 19:53:20.000000000,2015-06-20 19:53:20.000000000,22,resign,black,10+3,2010,2327,B35,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,13
True,2015-06-20 19:53:20.000000000,2015-06-20 19:53:20.000000000,42,resign,white,10+3,2320,2013,B58,Sicilian Defense: Classical Variation,11
True,2015-06-20 19:53:20.000000000,2015-06-20 19:53:20.000000000,39,resign,black,10+0,1912,2316,A01,Nimzo-Larsen Attack: Classical Variation,2
True,2015-06-20 19:53:20.000000000,2015-06-20 19:53:20.000000000,57,resign,white,10+0,2311,1917,E91,King's Indian Defense: Orthodox Variation,11
True,2015-06-20 17:06:40.000000000,2015-06-20 17:06:40.000000000,59,resign,white,8+8,2298,2146,B18,Caro-Kann Defense: Classical Variation,8
True,2015-06-20 17:06:40.000000000,2015-06-20 17:06:40.000000000,72,resign,black,8+8,2052,2287,A59,Benko Gambit Accepted |  Yugoslav |  without 7...Bxf1,13
True,2015-06-20 17:06:40.000000000,2015-06-20 17:06:40.000000000,54,resign,white,8+8,2276,2057,D47,Semi-Slav Defense: Meran Variation |  Wade Variation,16
True,2015-06-20 14:20:00.000000000,2015-06-20 14:20:00.000000000,45,resign,white,10+6,2270,1908,B42,Sicilian Defense: Kan Variation |  Modern Variation,9
True,2015-06-20 11:33:20.000000000,2015-06-20 14:20:00.000000000,43,outoftime,white,9+4,2260,2005,A09,Reti Opening: Reti Accepted,4
True,2015-06-19 21:40:00.000000000,2015-06-19 21:40:00.000000000,87,resign,white,7+10,2248,2015,A40,Modern Defense: Beefeater Variation,10
True,2015-06-19 21:40:00.000000000,2015-06-19 21:40:00.000000000,63,outoftime,white,9+4,2235,2010,D07,Queen's Gambit Refused: Chigorin Defense |  Main Line,6
True,2015-06-19 21:40:00.000000000,2015-06-19 21:40:00.000000000,128,resign,white,7+2,2214,2112,A08,King's Indian Attack,4
True,2015-06-19 18:53:20.000000000,2015-06-19 21:40:00.000000000,41,resign,white,5+5,2191,2077,A54,Old Indian Defense: Two Knights Variation,7
False,2015-06-19 18:53:20.000000000,2015-06-19 18:53:20.000000000,110,resign,black,8+0,2191,2277,C42,Russian Game: Cozio (Lasker) Attack,9
True,2015-06-19 18:53:20.000000000,2015-06-19 18:53:20.000000000,29,resign,white,10+0,2067,2243,A00,Polish Opening: Queen's Indian Variation,6
False,2015-06-19 18:53:20.000000000,2015-06-19 18:53:20.000000000,107,draw,draw,10+4,2243,2186,C42,Russian Game: Classical Attack |  Mason Variation,14
False,2015-06-19 18:53:20.000000000,2015-06-19 18:53:20.000000000,30,resign,black,10+4,2186,2243,B33,Sicilian Defense: Lasker-Pelikan Variation,10
True,2015-06-19 18:53:20.000000000,2015-06-19 18:53:20.000000000,29,resign,white,10+0,2223,2032,E40,Nimzo-Indian Defense: Normal Line,7
True,2015-06-19 18:53:20.000000000,2015-06-19 18:53:20.000000000,51,outoftime,white,10+0,2208,1944,B19,Caro-Kann Defense: Classical |  Spassky Variation,15
True,2015-06-18 23:26:40.000000000,2015-06-18 23:26:40.000000000,50,resign,black,10+5,2055,2179,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11
True,2015-06-18 23:26:40.000000000,2015-06-18 23:26:40.000000000,119,draw,draw,12+5,2052,2162,C25,Vienna Game: Anderssen Defense,4
True,2015-06-18 20:40:00.000000000,2015-06-18 20:40:00.000000000,26,resign,black,8+8,2270,1974,E20,Nimzo-Indian Defense: Ragozin Variation,8
True,2015-06-18 20:40:00.000000000,2015-06-18 20:40:00.000000000,84,resign,black,8+8,1978,2245,B33,Sicilian Defense: Lasker-Pelikan Variation |  Schlechter Variation,11
True,2015-06-18 20:40:00.000000000,2015-06-18 20:40:00.000000000,77,resign,white,8+8,2210,1982,A22,English Opening: Carls-Bremen System,5
False,2015-06-18 20:40:00.000000000,2015-06-18 20:40:00.000000000,57,resign,white,8+0,2210,1943,A35,English Opening: Symmetrical Variation |  Four Knights Variation,6
True,2015-06-18 20:40:00.000000000,2015-06-18 20:40:00.000000000,60,resign,white,5+5,2185,1851,D02,Queen's Gambit Refused: Baltic Defense |  Pseudo-Slav,8
True,2015-06-18 17:53:20.000000000,2015-06-18 17:53:20.000000000,23,resign,white,12+5,2094,2041,D24,Queen's Gambit Accepted: Showalter Variation,7
True,2015-06-18 17:53:20.000000000,2015-06-18 17:53:20.000000000,59,mate,white,5+5,1874,2049,A43,Benoni Defense: Benoni-Indian Defense,4
True,2015-06-18 17:53:20.000000000,2015-06-18 17:53:20.000000000,51,resign,white,5+5,1500,1793,B23,Sicilian Defense: Closed,4
True,2016-06-10 17:33:20.000000000,2016-06-10 17:33:20.000000000,75,resign,white,15+0,1608,1794,B32,Sicilian Defense: Franco-Sicilian Variation,6
False,2016-01-27 21:26:40.000000000,2016-01-27 21:26:40.000000000,103,mate,white,60+0,1608,1500,C40,King's Knight Opening,3
False,2016-01-27 21:26:40.000000000,2016-01-27 21:26:40.000000000,14,mate,black,60+0,1500,1608,A00,Crab Opening,3
False,2016-01-27 21:26:40.000000000,2016-01-27 21:26:40.000000000,23,mate,white,60+0,1608,1500,B00,Goldsmith Defense,2
False,2016-01-27 21:26:40.000000000,2016-01-27 21:26:40.000000000,12,mate,black,60+0,1500,1608,A00,Ware Opening,1
True,2017-09-03 20:20:00.000000000,2017-09-03 20:20:00.000000000,117,mate,white,15+0,1795,1811,D30,Queen's Gambit Declined: Capablanca,8
True,2017-09-03 20:20:00.000000000,2017-09-03 20:20:00.000000000,66,resign,white,15+0,1832,1805,B44,Sicilian Defense: Paulsen Variation |  Szen Variation,9
True,2017-09-03 20:20:00.000000000,2017-09-03 20:20:00.000000000,35,resign,white,15+0,1794,1784,D06,Queen's Gambit Refused: Marshall Defense,4
True,2017-08-28 00:26:40.000000000,2017-08-28 00:26:40.000000000,82,mate,black,15+0,1803,1859,D30,Queen's Gambit Declined,4
True,2017-08-23 01:00:00.000000000,2017-08-23 01:00:00.000000000,38,resign,white,15+0,1794,1750,E12,Queen's Indian Defense: Kasparov Variation,7
True,2017-08-13 02:06:40.000000000,2017-08-13 02:06:40.000000000,70,resign,black,15+0,1784,1784,A45,Indian Game,2
True,2017-08-01 23:26:40.000000000,2017-08-01 23:26:40.000000000,61,mate,white,15+0,1773,1785,D20,Queen's Gambit Accepted: Old Variation,5
True,2017-08-01 23:26:40.000000000,2017-08-01 23:26:40.000000000,55,resign,white,15+0,1877,1781,D32,Tarrasch Defense: Symmetrical Variation,10
True,2017-07-30 04:46:40.000000000,2017-07-30 04:46:40.000000000,122,mate,black,15+0,1807,1769,B20,Sicilian Defense,2
True,2017-07-30 04:46:40.000000000,2017-07-30 04:46:40.000000000,94,resign,black,15+0,1777,1853,A40,Horwitz Defense,2
True,2017-07-27 04:33:20.000000000,2017-07-27 04:33:20.000000000,123,mate,white,15+0,1765,1841,D20,Queen's Gambit Accepted: Old Variation,5
True,2017-07-27 04:33:20.000000000,2017-07-27 04:33:20.000000000,125,outoftime,white,15+0,1832,1773,B20,Sicilian Defense: Staunton-Cochrane Variation,3
True,2017-07-20 03:06:40.000000000,2017-07-20 03:06:40.000000000,65,mate,white,15+0,1762,1789,E61,King's Indian Defense: Smyslov Variation,9
True,2017-07-20 03:06:40.000000000,2017-07-20 03:06:40.000000000,85,outoftime,white,15+0,1778,1773,B44,Sicilian Defense: Paulsen Variation,8
True,2017-07-20 03:06:40.000000000,2017-07-20 03:06:40.000000000,64,mate,black,15+0,1783,1779,E60,King's Indian Defense: Normal Variation |  King's Knight Variation,5
True,2017-07-15 03:40:00.000000000,2017-07-15 03:40:00.000000000,115,mate,white,15+0,1773,1751,C00,French Defense: Normal Variation,3
True,2017-07-08 05:00:00.000000000,2017-07-08 05:00:00.000000000,109,mate,white,15+0,1761,1808,E30,Nimzo-Indian Defense: Leningrad Variation,7
True,2017-07-06 03:00:00.000000000,2017-07-06 03:00:00.000000000,20,mate,black,15+0,1801,1749,B44,Sicilian Defense: Paulsen Variation,8
True,2017-07-02 04:33:20.000000000,2017-07-02 04:33:20.000000000,50,outoftime,black,15+0,1746,1739,B07,Pirc Defense #2,5
True,2017-06-30 02:33:20.000000000,2017-06-30 02:33:20.000000000,69,mate,white,15+0,1729,1706,D20,Queen's Gambit Accepted: Old Variation,5
True,2017-06-29 23:46:40.000000000,2017-06-30 02:33:20.000000000,95,outoftime,white,15+0,1742,1739,B40,Sicilian Defense: Delayed Alapin Variation,5
True,2017-06-23 03:53:20.000000000,2017-06-23 03:53:20.000000000,77,mate,white,15+0,1713,1809,B08,Pirc Defense: Classical Variation,8
True,2017-06-22 02:53:20.000000000,2017-06-22 02:53:20.000000000,49,mate,white,15+0,1699,1803,D06,Queen's Gambit Refused: Marshall Defense,4
True,2017-06-22 02:53:20.000000000,2017-06-22 02:53:20.000000000,51,mate,white,15+0,1795,1707,B22,Sicilian Defense: Alapin Variation,3
True,2017-06-22 02:53:20.000000000,2017-06-22 02:53:20.000000000,56,resign,black,15+0,1716,1768,A43,Old Benoni Defense #2,3
True,2017-06-21 01:53:20.000000000,2017-06-21 01:53:20.000000000,91,outoftime,white,15+0,1734,1727,B82,Sicilian Defense: Scheveningen Variation |  Matanovic Attack,11
True,2017-06-17 03:26:40.000000000,2017-06-17 03:26:40.000000000,56,mate,black,15+0,1735,1794,A56,Benoni Defense: Czech Benoni Defense,6
True,2017-06-17 03:26:40.000000000,2017-06-17 03:26:40.000000000,80,mate,black,15+0,1746,1729,D30,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch,6
True,2017-06-17 03:26:40.000000000,2017-06-17 03:26:40.000000000,79,resign,black,15+0,1758,1718,A40,Horwitz Defense,2
True,2017-06-17 00:40:00.000000000,2017-06-17 03:26:40.000000000,83,outoftime,white,15+0,1704,1770,A15,English Opening: Anglo-Indian Defense,2
True,2017-06-15 04:13:20.000000000,2017-06-15 04:13:20.000000000,45,resign,white,15+0,1798,1780,A15,English Opening: Anglo-Indian Defense,2
True,2017-06-15 04:13:20.000000000,2017-06-15 04:13:20.000000000,95,outoftime,white,15+0,1755,1792,E32,Nimzo-Indian Defense: Classical Variation,7
True,2017-06-15 01:26:40.000000000,2017-06-15 04:13:20.000000000,152,mate,black,15+0,1804,1752,D08,Queen's Gambit Refused: Albin Countergambit,4
True,2017-06-12 04:00:00.000000000,2017-06-12 04:00:00.000000000,71,mate,white,15+0,1795,1712,A60,Benoni Defense: Modern Variation |  Snake Variation,10
False,2017-08-05 19:06:40.000000000,2017-08-05 19:06:40.000000000,81,mate,white,10+10,1279,1693,D81,Gruenfeld Defense: Russian Variation |  Accelerated Variation,7
False,2017-08-05 19:06:40.000000000,2017-08-05 19:06:40.000000000,64,mate,black,10+10,1693,1279,A08,King's Indian Attack,4
True,2017-07-01 11:53:20.000000000,2017-07-01 11:53:20.000000000,94,outoftime,black,10+0,1486,1688,B40,Sicilian Defense: French Variation,4
True,2017-07-01 11:53:20.000000000,2017-07-01 11:53:20.000000000,83,resign,white,10+0,1676,1669,A07,King's Indian Attack,3
True,2017-06-29 21:00:00.000000000,2017-06-29 21:00:00.000000000,23,mate,white,10+0,2199,1677,D85,Gruenfeld Defense: Exchange Variation,8
True,2017-06-29 21:00:00.000000000,2017-06-29 21:00:00.000000000,82,mate,black,10+0,1694,1520,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5
True,2017-06-29 21:00:00.000000000,2017-06-29 21:00:00.000000000,67,resign,white,10+0,1678,1839,A05,King's Indian Attack: Symmetrical Defense,4
True,2016-02-04 21:06:40.000000000,2016-02-04 21:06:40.000000000,107,mate,white,10+0,1791,1380,D10,Slav Defense #3,6
True,2016-02-04 21:06:40.000000000,2016-02-04 21:06:40.000000000,30,resign,white,10+0,1874,1381,A08,King's Indian Attack,4
True,2016-01-12 03:40:00.000000000,2016-01-12 03:40:00.000000000,96,mate,black,10+0,1411,1177,C50,Italian Game: Giuoco Pianissimo |  Normal,8
True,2016-01-11 22:06:40.000000000,2016-01-11 22:06:40.000000000,69,mate,white,10+0,1295,1427,B20,Sicilian Defense: Staunton-Cochrane Variation,3
True,2016-01-11 22:06:40.000000000,2016-01-11 22:06:40.000000000,12,resign,white,10+0,1418,1302,C46,Three Knights Opening,5
True,2016-01-11 19:20:00.000000000,2016-01-11 22:06:40.000000000,95,outoftime,white,10+0,1397,1643,B30,Sicilian Defense: Old Sicilian,4
True,2016-01-07 18:06:40.000000000,2016-01-07 18:06:40.000000000,41,mate,white,10+0,1374,1687,C40,Elephant Gambit,4
True,2016-01-06 19:53:20.000000000,2016-01-06 19:53:20.000000000,33,mate,white,10+0,1685,1387,B40,Sicilian Defense: French Variation,4
True,2016-01-06 19:53:20.000000000,2016-01-06 19:53:20.000000000,43,resign,black,10+0,1388,2012,C42,Russian Game: French Attack,9
True,2016-01-06 19:53:20.000000000,2016-01-06 19:53:20.000000000,31,resign,white,10+0,2029,1389,B30,Sicilian Defense: Old Sicilian,4
True,2016-01-06 19:53:20.000000000,2016-01-06 19:53:20.000000000,37,resign,black,10+0,1389,2297,A35,English Opening: Symmetrical Variation |  Two Knights Variation,4
True,2016-01-06 19:53:20.000000000,2016-01-06 19:53:20.000000000,35,mate,white,10+0,1375,1408,A16,English Opening: Anglo-Gruenfeld Defense,4
True,2016-01-06 17:06:40.000000000,2016-01-06 19:53:20.000000000,101,resign,white,10+0,1399,1386,C41,Philidor Defense #2,4
False,2016-01-03 03:00:00.000000000,2016-01-03 03:00:00.000000000,70,resign,black,30+0,1766,1386,A40,Modern Defense,2
True,2015-12-30 04:33:20.000000000,2015-12-30 04:33:20.000000000,71,outoftime,white,10+0,1375,1333,A10,English Opening: Anglo-Scandinavian Defense,2
True,2015-12-30 04:33:20.000000000,2015-12-30 04:33:20.000000000,54,mate,black,10+0,1345,1363,D00,Queen's Pawn Game,2
True,2015-12-29 11:53:20.000000000,2015-12-29 11:53:20.000000000,64,mate,black,15+0,1239,1372,B50,Sicilian Defense,4
True,2015-12-27 04:20:00.000000000,2015-12-27 07:06:40.000000000,78,mate,black,15+0,1387,1296,B27,Sicilian Defense: Katalimov Variation,4
True,2015-12-26 00:33:20.000000000,2015-12-26 03:20:00.000000000,51,mate,white,10+0,1471,1397,A00,Grob Opening: Spike |  Hurst Attack,5
False,2015-12-22 04:53:20.000000000,2015-12-22 07:40:00.000000000,64,mate,black,30+0,1397,1766,C20,King's Pawn Game: Leonardis Variation,3
False,2015-12-22 04:53:20.000000000,2015-12-22 04:53:20.000000000,31,mate,white,30+0,1766,1397,A45,Indian Game,2
False,2015-12-22 04:53:20.000000000,2015-12-22 04:53:20.000000000,49,resign,white,30+0,1397,1766,C20,King's Pawn Game: Leonardis Variation,3
True,2015-12-22 04:53:20.000000000,2015-12-22 04:53:20.000000000,39,mate,white,10+0,1382,1406,A20,English Opening: King's English Variation,2
True,2015-12-21 20:33:20.000000000,2015-12-21 20:33:20.000000000,114,mate,black,10+0,1386,1683,C68,Ruy Lopez: Exchange Variation |  King's Bishop Variation,10
True,2015-12-21 20:33:20.000000000,2015-12-21 20:33:20.000000000,15,mate,white,10+0,1663,1391,B50,Sicilian Defense,4
True,2015-12-21 20:33:20.000000000,2015-12-21 20:33:20.000000000,92,resign,black,10+0,1396,1638,A21,English Opening: King's English Variation |  Reversed Sicilian,3
True,2015-12-18 06:26:40.000000000,2015-12-18 06:26:40.000000000,83,resign,white,35+0,1720,1406,B00,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation,5
True,2017-03-02 04:46:40.000000000,2017-03-02 04:46:40.000000000,61,mate,white,10+0,1612,1506,A49,East Indian Defense,4
True,2017-03-02 04:46:40.000000000,2017-03-02 04:46:40.000000000,70,resign,black,10+0,1506,2221,A00,Van Geet Opening,1
True,2017-03-02 04:46:40.000000000,2017-03-02 04:46:40.000000000,57,resign,white,10+0,1948,1508,B07,Rat Defense: Harmonist,3
True,2017-03-02 04:46:40.000000000,2017-03-02 04:46:40.000000000,83,mate,white,10+0,1493,1585,A04,Zukertort Opening: Queen's Gambit Invitation,2
True,2017-03-02 04:46:40.000000000,2017-03-02 04:46:40.000000000,59,outoftime,white,10+0,1480,1508,A40,Horwitz Defense,2
True,2017-03-02 04:46:40.000000000,2017-03-02 04:46:40.000000000,76,resign,black,10+0,1489,1580,B00,Owen Defense,2
True,2017-03-01 20:26:40.000000000,2017-03-01 23:13:20.000000000,119,resign,white,10+0,1527,1501,B20,Sicilian Defense: Bowdler Attack,3
True,2017-03-01 20:26:40.000000000,2017-03-01 20:26:40.000000000,71,resign,white,10+0,1459,1515,A43,Franco-Benoni Defense,5
True,2017-03-01 20:26:40.000000000,2017-03-01 20:26:40.000000000,42,resign,white,10+0,1514,1528,C02,French Defense: Advance Variation,8
True,2017-03-01 20:26:40.000000000,2017-03-01 20:26:40.000000000,43,resign,white,10+0,1516,1500,D05,Colle System #2,7
True,2017-03-01 20:26:40.000000000,2017-03-01 20:26:40.000000000,50,mate,black,10+0,1517,2061,B90,Sicilian Defense: Najdorf Variation,10
True,2017-03-01 20:26:40.000000000,2017-03-01 20:26:40.000000000,42,resign,white,10+0,1832,1520,B50,Sicilian Defense,4
True,2017-03-01 20:26:40.000000000,2017-03-01 20:26:40.000000000,43,mate,white,10+0,1846,1524,D30,Queen's Gambit Declined,4
True,2017-03-01 09:20:00.000000000,2017-03-01 09:20:00.000000000,44,resign,black,10+0,1530,1484,A00,Hungarian Opening: Slav Formation,4
True,2017-03-01 09:20:00.000000000,2017-03-01 09:20:00.000000000,60,mate,black,10+0,1176,1526,B00,Nimzowitsch Defense: French Connection,4
True,2017-03-01 09:20:00.000000000,2017-03-01 09:20:00.000000000,26,resign,black,10+0,1530,1843,D30,Queen's Gambit Declined,4
True,2017-03-01 09:20:00.000000000,2017-03-01 09:20:00.000000000,46,resign,black,10+0,1538,1662,B12,Caro-Kann Defense: Advance Variation,5
True,2017-03-01 09:20:00.000000000,2017-03-01 09:20:00.000000000,86,draw,draw,10+0,2018,1527,C10,French Defense: Paulsen Variation,5
True,2017-03-01 09:20:00.000000000,2017-03-01 09:20:00.000000000,99,mate,white,10+0,1517,1567,C46,Four Knights Game,6
True,2017-03-01 09:20:00.000000000,2017-03-01 09:20:00.000000000,65,resign,white,10+0,1502,1590,C02,French Defense: Advance Variation |  Main Line,11
True,2017-02-26 00:46:40.000000000,2017-02-26 00:46:40.000000000,64,resign,black,10+0,1511,1599,A00,Van't Kruijs Opening,1
True,2017-02-26 00:46:40.000000000,2017-02-26 00:46:40.000000000,49,resign,white,10+0,1808,1515,B54,Sicilian Defense #2,6
True,2017-02-26 00:46:40.000000000,2017-02-26 00:46:40.000000000,36,resign,white,10+0,1772,1520,B20,Sicilian Defense: Bowdler Attack,3
False,2015-06-13 07:20:00.000000000,2015-06-13 07:20:00.000000000,45,resign,white,10+5,1520,1545,D80,Gruenfeld Defense,6
False,2017-09-02 16:33:20.000000000,2017-09-02 16:33:20.000000000,36,resign,white,7+10,2007,1865,E71,King's Indian Defense: Makogonov Variation,9
